time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
2.38,2.22714e-08,0.065559,0.145177,7.45069e-10,-1.02574e-10,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.381,2.21108e-08,0.065559,0.145242,7.39705e-10,-1.01835e-10,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.382,2.19513e-08,0.065559,0.145308,7.34367e-10,-1.011e-10,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.383,2.1793e-08,0.065559,0.145373,7.29057e-10,-1.00371e-10,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.384,2.16359e-08,0.065559,0.145439,7.23813e-10,-9.96475e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.385,2.14798e-08,0.065559,0.145505,7.18585e-10,-9.89289e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.386,2.13249e-08,0.065559,0.14557,7.13409e-10,-9.82155e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.387,2.11712e-08,0.065559,0.145636,7.08259e-10,-9.75073e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.388,2.10185e-08,0.065559,0.145701,7.03142e-10,-9.68041e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.389,2.08669e-08,0.065559,0.145767,6.98078e-10,-9.6106e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.39,2.07164e-08,0.065559,0.145832,6.93044e-10,-9.5413e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.391,2.05671e-08,0.065559,0.145898,6.8806e-10,-9.47249e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.392,2.04187e-08,0.065559,0.145963,6.83094e-10,-9.40418e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.393,2.02715e-08,0.065559,0.146029,6.78171e-10,-9.33637e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.394,2.01253e-08,0.065559,0.146095,6.73273e-10,-9.26904e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.395,1.99802e-08,0.065559,0.14616,6.68422e-10,-9.2022e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.396,1.98361e-08,0.065559,0.146226,6.63604e-10,-9.13584e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.397,1.96931e-08,0.065559,0.146291,6.58802e-10,-9.06996e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.398,1.9551e-08,0.065559,0.146357,6.5407e-10,-9.00455e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.399,1.94101e-08,0.065559,0.146422,6.49347e-10,-8.93962e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.4,1.92701e-08,0.065559,0.146488,6.44659e-10,-8.87515e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.401,1.91311e-08,0.065559,0.146554,6.40015e-10,-8.81115e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.402,1.89932e-08,0.065559,0.146619,6.35392e-10,-8.74761e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.403,1.88562e-08,0.065559,0.146685,6.30817e-10,-8.68453e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.404,1.87202e-08,0.065559,0.14675,6.26265e-10,-8.6219e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.405,1.85852e-08,0.065559,0.146816,6.21748e-10,-8.55973e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.406,1.84512e-08,0.065559,0.146881,6.17267e-10,-8.498e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.407,1.83181e-08,0.065559,0.146947,6.12815e-10,-8.43672e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.408,1.8186e-08,0.065559,0.147012,6.08394e-10,-8.37588e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.409,1.80549e-08,0.065559,0.147078,6.04011e-10,-8.31548e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.41,1.79247e-08,0.065559,0.147144,5.99657e-10,-8.25551e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.411,1.77954e-08,0.065559,0.147209,5.95327e-10,-8.19598e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.412,1.76671e-08,0.065559,0.147275,5.91045e-10,-8.13687e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.413,1.75397e-08,0.065559,0.14734,5.86775e-10,-8.0782e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.414,1.74132e-08,0.065559,0.147406,5.82534e-10,-8.01994e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.415,1.72876e-08,0.065559,0.147471,5.78338e-10,-7.96211e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.416,1.7163e-08,0.065559,0.147537,5.74167e-10,-7.90469e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.417,1.70392e-08,0.065559,0.147602,5.70029e-10,-7.84769e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.418,1.69163e-08,0.065559,0.147668,5.65915e-10,-7.7911e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.419,1.67943e-08,0.065559,0.147734,5.61845e-10,-7.73491e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.42,1.66732e-08,0.065559,0.147799,5.57784e-10,-7.67914e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.421,1.6553e-08,0.065559,0.147865,5.53772e-10,-7.62376e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.422,1.64336e-08,0.065559,0.14793,5.49766e-10,-7.56878e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.423,1.63151e-08,0.065559,0.147996,5.45805e-10,-7.5142e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.424,1.61975e-08,0.065559,0.148061,5.41881e-10,-7.46001e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.425,1.60807e-08,0.065559,0.148127,5.37963e-10,-7.40622e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.426,1.59647e-08,0.065559,0.148193,5.34079e-10,-7.35281e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.427,1.58496e-08,0.065559,0.148258,5.30243e-10,-7.29978e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.428,1.57353e-08,0.065559,0.148324,5.26408e-10,-7.24714e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.429,1.56218e-08,0.065559,0.148389,5.22619e-10,-7.19488e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.43,1.55092e-08,0.065559,0.148455,5.18845e-10,-7.143e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.431,1.53973e-08,0.065559,0.14852,5.15099e-10,-7.09149e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.432,1.52863e-08,0.065559,0.148586,5.11393e-10,-7.04035e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.433,1.5176e-08,0.065559,0.148651,5.07696e-10,-6.98958e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.434,1.50666e-08,0.065559,0.148717,5.04031e-10,-6.93918e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.435,1.4958e-08,0.065559,0.148783,5.00398e-10,-6.88914e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.436,1.48501e-08,0.065559,0.148848,4.96797e-10,-6.83946e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.437,1.4743e-08,0.065559,0.148914,4.93214e-10,-6.79013e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.438,1.46367e-08,0.065559,0.148979,4.89657e-10,-6.74117e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.439,1.45311e-08,0.065559,0.149045,4.86129e-10,-6.69256e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.44,1.44263e-08,0.065559,0.14911,4.82626e-10,-6.64429e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.441,1.43223e-08,0.065559,0.149176,4.79144e-10,-6.59638e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.442,1.4219e-08,0.065559,0.149241,4.75684e-10,-6.54881e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.443,1.41165e-08,0.065559,0.149307,4.7225e-10,-6.50159e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.444,1.40147e-08,0.065559,0.149373,4.68842e-10,-6.4547e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.445,1.39136e-08,0.065559,0.149438,4.65463e-10,-6.40815e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.446,1.38133e-08,0.065559,0.149504,4.62107e-10,-6.36194e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.447,1.37137e-08,0.065559,0.149569,4.58775e-10,-6.31607e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.448,1.36148e-08,0.065559,0.149635,4.55468e-10,-6.27052e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.449,1.35166e-08,0.065559,0.1497,4.52183e-10,-6.2253e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.45,1.34191e-08,0.065559,0.149766,4.48923e-10,-6.18041e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.451,1.33224e-08,0.065559,0.149831,4.45697e-10,-6.13584e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.452,1.32263e-08,0.065559,0.149897,4.42474e-10,-6.09159e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.453,1.31309e-08,0.065559,0.149963,4.39289e-10,-6.04766e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.454,1.30362e-08,0.065559,0.150028,4.36124e-10,-6.00405e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.455,1.29422e-08,0.065559,0.150094,4.32973e-10,-5.96075e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.456,1.28489e-08,0.065559,0.150159,4.29845e-10,-5.91777e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.457,1.27562e-08,0.065559,0.150225,4.26749e-10,-5.87509e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.458,1.26642e-08,0.065559,0.15029,4.23676e-10,-5.83273e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.459,1.25729e-08,0.065559,0.150356,4.20621e-10,-5.79066e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.46,1.24823e-08,0.065559,0.150422,4.17582e-10,-5.74891e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.461,1.23922e-08,0.065559,0.150487,4.14569e-10,-5.70745e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.462,1.23029e-08,0.065559,0.150553,4.11576e-10,-5.66629e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.463,1.22142e-08,0.065559,0.150618,4.08612e-10,-5.62543e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.464,1.21261e-08,0.065559,0.150684,4.05666e-10,-5.58486e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.465,1.20386e-08,0.065559,0.150749,4.02747e-10,-5.54459e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.466,1.19518e-08,0.065559,0.150815,3.9984e-10,-5.50461e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.467,1.18656e-08,0.065559,0.15088,3.96952e-10,-5.46491e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.468,1.17801e-08,0.065559,0.150946,3.9409e-10,-5.4255e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.469,1.16951e-08,0.065559,0.151012,3.91253e-10,-5.38638e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.47,1.16108e-08,0.065559,0.151077,3.88424e-10,-5.34753e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.471,1.1527e-08,0.065559,0.151143,3.85623e-10,-5.30897e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.472,1.14439e-08,0.065559,0.151208,3.82845e-10,-5.27069e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.473,1.13614e-08,0.065559,0.151274,3.80083e-10,-5.23268e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.474,1.12795e-08,0.065559,0.151339,3.77344e-10,-5.19494e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.475,1.11981e-08,0.065559,0.151405,3.74631e-10,-5.15748e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.476,1.11174e-08,0.065559,0.15147,3.71925e-10,-5.12029e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.477,1.10372e-08,0.065559,0.151536,3.69235e-10,-5.08336e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.478,1.09576e-08,0.065559,0.151602,3.66574e-10,-5.04671e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.479,1.08786e-08,0.065559,0.151667,3.63928e-10,-5.01031e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.48,1.08001e-08,0.065559,0.151733,3.61315e-10,-4.97418e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.481,1.07223e-08,0.065559,0.151798,3.58708e-10,-4.93831e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.482,1.06449e-08,0.065559,0.151864,3.56119e-10,-4.9027e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.483,1.05682e-08,0.065559,0.151929,3.53545e-10,-4.86735e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.484,1.0492e-08,0.065559,0.151995,3.51002e-10,-4.83225e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.485,1.04163e-08,0.065559,0.15206,3.48457e-10,-4.7974e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.486,1.03412e-08,0.065559,0.152126,3.45954e-10,-4.7628e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.487,1.02666e-08,0.065559,0.152192,3.43462e-10,-4.72846e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.488,1.01926e-08,0.065559,0.152257,3.40989e-10,-4.69436e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.489,1.01191e-08,0.065559,0.152323,3.38518e-10,-4.66051e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.49,1.00461e-08,0.065559,0.152388,3.36086e-10,-4.6269e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.491,9.97366e-09,0.065559,0.152454,3.33651e-10,-4.59353e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.492,9.90174e-09,0.065559,0.152519,3.31261e-10,-4.56041e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.493,9.83033e-09,0.065559,0.152585,3.28865e-10,-4.52752e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.494,9.75944e-09,0.065559,0.152651,3.26499e-10,-4.49487e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.495,9.68907e-09,0.065559,0.152716,3.24142e-10,-4.46246e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.496,9.6192e-09,0.065559,0.152782,3.21795e-10,-4.43028e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.497,9.54983e-09,0.065559,0.152847,3.19491e-10,-4.39833e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.498,9.48096e-09,0.065559,0.152913,3.17177e-10,-4.36661e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.499,9.41259e-09,0.065559,0.152978,3.14891e-10,-4.33512e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.5,9.34472e-09,0.065559,0.153044,3.12611e-10,-4.30386e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.501,9.27733e-09,0.065559,0.153109,3.10355e-10,-4.27283e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.502,9.21043e-09,0.065559,0.153175,3.0812e-10,-4.24201e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.503,9.14401e-09,0.065559,0.153241,3.05893e-10,-4.21142e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.504,9.07807e-09,0.065559,0.153306,3.03692e-10,-4.18105e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.505,9.0126e-09,0.065559,0.153372,3.01505e-10,-4.1509e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.506,8.94761e-09,0.065559,0.153437,2.99332e-10,-4.12097e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.507,8.88308e-09,0.065559,0.153503,2.97175e-10,-4.09125e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.508,8.81902e-09,0.065559,0.153568,2.95038e-10,-4.06175e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.509,8.75543e-09,0.065559,0.153634,2.92914e-10,-4.03246e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.51,8.69229e-09,0.065559,0.153699,2.90791e-10,-4.00338e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.511,8.62961e-09,0.065559,0.153765,2.88694e-10,-3.97451e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.512,8.56738e-09,0.065559,0.153831,2.8662e-10,-3.94585e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.513,8.5056e-09,0.065559,0.153896,2.84541e-10,-3.91739e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.514,8.44426e-09,0.065559,0.153962,2.8249e-10,-3.88914e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.515,8.38336e-09,0.065559,0.154027,2.80464e-10,-3.8611e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.516,8.32291e-09,0.065559,0.154093,2.78431e-10,-3.83326e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.517,8.26289e-09,0.065559,0.154158,2.76426e-10,-3.80561e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.518,8.20331e-09,0.065559,0.154224,2.7443e-10,-3.77817e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.519,8.14415e-09,0.065559,0.154289,2.72457e-10,-3.75092e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.52,8.08542e-09,0.065559,0.154355,2.70485e-10,-3.72388e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.521,8.02711e-09,0.065559,0.154421,2.68535e-10,-3.69702e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.522,7.96923e-09,0.065559,0.154486,2.66601e-10,-3.67036e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.523,7.91176e-09,0.065559,0.154552,2.64677e-10,-3.64389e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.524,7.8547e-09,0.065559,0.154617,2.62781e-10,-3.61762e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.525,7.79806e-09,0.065559,0.154683,2.60882e-10,-3.59153e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.526,7.74183e-09,0.065559,0.154748,2.5899e-10,-3.56563e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.527,7.686e-09,0.065559,0.154814,2.57143e-10,-3.53991e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.528,7.63057e-09,0.065559,0.15488,2.55271e-10,-3.51439e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.529,7.57554e-09,0.065559,0.154945,2.53445e-10,-3.48904e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.53,7.52092e-09,0.065559,0.155011,2.51618e-10,-3.46388e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.531,7.46668e-09,0.065559,0.155076,2.49795e-10,-3.4389e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.532,7.41284e-09,0.065559,0.155142,2.47995e-10,-3.4141e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.533,7.35938e-09,0.065559,0.155207,2.46202e-10,-3.38948e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.534,7.30631e-09,0.065559,0.155273,2.44426e-10,-3.36504e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.535,7.25362e-09,0.065559,0.155338,2.42665e-10,-3.34077e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.536,7.20132e-09,0.065559,0.155404,2.40914e-10,-3.31668e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.537,7.14939e-09,0.065559,0.15547,2.3917e-10,-3.29276e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.538,7.09783e-09,0.065559,0.155535,2.37461e-10,-3.26902e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.539,7.04664e-09,0.065559,0.155601,2.35747e-10,-3.24544e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.54,6.99583e-09,0.065559,0.155666,2.34033e-10,-3.22204e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.541,6.94538e-09,0.065559,0.155732,2.32351e-10,-3.19881e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.542,6.89529e-09,0.065559,0.155797,2.30671e-10,-3.17574e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.543,6.84557e-09,0.065559,0.155863,2.29013e-10,-3.15284e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.544,6.7962e-09,0.065559,0.155928,2.27358e-10,-3.1301e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.545,6.74719e-09,0.065559,0.155994,2.25722e-10,-3.10753e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.546,6.69854e-09,0.065559,0.15606,2.24092e-10,-3.08512e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.547,6.65023e-09,0.065559,0.156125,2.22476e-10,-3.06287e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.548,6.60228e-09,0.065559,0.156191,2.20863e-10,-3.04079e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.549,6.55467e-09,0.065559,0.156256,2.19273e-10,-3.01886e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.55,6.5074e-09,0.065559,0.156322,2.17691e-10,-2.99709e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.551,6.46047e-09,0.065559,0.156387,2.1613e-10,-2.97548e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.552,6.41388e-09,0.065559,0.156453,2.14573e-10,-2.95402e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.553,6.36763e-09,0.065559,0.156518,2.13019e-10,-2.93272e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.554,6.32171e-09,0.065559,0.156584,2.11478e-10,-2.91157e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.555,6.27612e-09,0.065559,0.15665,2.09966e-10,-2.89057e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.556,6.23086e-09,0.065559,0.156715,2.08458e-10,-2.86973e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.557,6.18593e-09,0.065559,0.156781,2.06947e-10,-2.84903e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.558,6.14132e-09,0.065559,0.156846,2.05459e-10,-2.82849e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.559,6.09704e-09,0.065559,0.156912,2.03968e-10,-2.80809e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.56,6.05307e-09,0.065559,0.156977,2.02499e-10,-2.78784e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.561,6.00942e-09,0.065559,0.157043,2.01039e-10,-2.76774e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.562,5.96608e-09,0.065559,0.157109,1.9959e-10,-2.74778e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.563,5.92306e-09,0.065559,0.157174,1.98147e-10,-2.72796e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.564,5.88035e-09,0.065559,0.15724,1.96719e-10,-2.70829e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.565,5.83794e-09,0.065559,0.157305,1.95313e-10,-2.68876e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.566,5.79584e-09,0.065559,0.157371,1.93891e-10,-2.66937e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.567,5.75405e-09,0.065559,0.157436,1.92497e-10,-2.65012e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.568,5.71255e-09,0.065559,0.157502,1.91102e-10,-2.63101e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.569,5.67136e-09,0.065559,0.157567,1.89727e-10,-2.61204e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.57,5.63046e-09,0.065559,0.157633,1.88365e-10,-2.5932e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.571,5.58986e-09,0.065559,0.157699,1.87009e-10,-2.5745e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.572,5.54955e-09,0.065559,0.157764,1.85659e-10,-2.55593e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.573,5.50953e-09,0.065559,0.15783,1.8432e-10,-2.5375e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.574,5.4698e-09,0.065559,0.157895,1.82984e-10,-2.5192e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.575,5.43035e-09,0.065559,0.157961,1.81668e-10,-2.50104e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.576,5.39119e-09,0.065559,0.158026,1.80362e-10,-2.483e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.577,5.35231e-09,0.065559,0.158092,1.79062e-10,-2.46509e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.578,5.31372e-09,0.065559,0.158157,1.77762e-10,-2.44732e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.579,5.2754e-09,0.065559,0.158223,1.7649e-10,-2.42967e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.58,5.23735e-09,0.065559,0.158289,1.75219e-10,-2.41215e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.581,5.19959e-09,0.065559,0.158354,1.73944e-10,-2.39475e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.582,5.16209e-09,0.065559,0.15842,1.72691e-10,-2.37748e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.583,5.12487e-09,0.065559,0.158485,1.71454e-10,-2.36034e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.584,5.08791e-09,0.065559,0.158551,1.70211e-10,-2.34332e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.585,5.05122e-09,0.065559,0.158616,1.68976e-10,-2.32642e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.586,5.01479e-09,0.065559,0.158682,1.67765e-10,-2.30964e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.587,4.97863e-09,0.065559,0.158748,1.66558e-10,-2.29299e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.588,4.94273e-09,0.065559,0.158813,1.65358e-10,-2.27645e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.589,4.90708e-09,0.065559,0.158879,1.64164e-10,-2.26004e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
2.59,4.8717e-09,0.065559,0.158944,1.62981e-10,-2.24374e-11,0.000450111,0.34441,0.704143,3.9934,0.00210343
